Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
525.303566542,0,0,1,0,0,1,1,1
525.304852750,0,0,0,0,0,1,1,1
525.304857792,0,0,0,1,0,1,1,1
525.304980583,0,0,0,0,0,1,1,1
525.304986625,0,0,0,0,1,1,1,1
525.305082208,0,0,0,0,0,1,1,1
525.305088250,0,0,0,0,1,1,1,1
525.305110417,0,0,0,0,0,1,1,1
525.305139583,0,1,0,0,0,1,1,1
525.305241250,0,0,0,0,0,1,1,1
525.305279500,0,0,1,0,0,1,1,1
525.306565667,0,0,0,0,0,1,1,1
525.306570708,0,0,0,1,0,1,1,1
525.306726667,0,0,0,0,0,1,1,1
525.306732708,0,0,0,0,1,1,1,1
525.306828292,0,0,0,0,0,1,1,1
525.306834333,0,0,0,0,1,1,1,1
525.306856500,0,0,0,0,0,1,1,1
525.306885667,0,1,0,0,0,1,1,1
525.306987333,0,0,0,0,0,1,1,1
525.307025583,0,0,1,0,0,1,1,1
525.308311708,0,0,0,0,0,1,1,1
525.308316750,0,0,0,1,0,1,1,1
525.308529083,0,0,0,0,0,1,1,1
525.308535125,0,0,0,0,1,1,1,1
525.308630750,0,0,0,0,0,1,1,1
525.308636792,0,0,0,0,1,1,1,1
525.308658917,0,0,0,0,0,1,1,1
525.308688083,0,1,0,0,0,1,1,1
525.308789750,0,0,0,0,0,1,1,1
525.308828000,0,0,1,0,0,1,1,1
525.310114167,0,0,0,0,0,1,1,1
525.310119208,0,0,0,1,0,1,1,1
525.310329542,0,0,0,0,0,1,1,1
525.310335583,0,0,0,0,1,1,1,1
525.310431167,0,0,0,0,0,1,1,1
525.310437208,0,0,0,0,1,1,1,1
525.310459375,0,0,0,0,0,1,1,1
525.310488542,0,1,0,0,0,1,1,1
525.310590208,0,0,0,0,0,1,1,1
525.310628458,0,0,1,0,0,1,1,1
525.311914625,0,0,0,0,0,1,1,1
525.311919667,0,0,0,1,0,1,1,1
525.312077667,0,0,0,0,0,1,1,1
525.312083708,0,0,0,0,1,1,1,1
525.312179292,0,0,0,0,0,1,1,1
525.312185333,0,0,0,0,1,1,1,1
525.312207500,0,0,0,0,0,1,1,1
525.312236667,0,1,0,0,0,1,1,1
525.312338292,0,0,0,0,0,1,1,1
525.312376542,0,0,1,0,0,1,1,1
525.313662750,0,0,0,0,0,1,1,1
525.313667792,0,0,0,1,0,1,1,1
525.313823792,0,0,0,0,0,1,1,1
525.313829833,0,0,0,0,1,1,1,1
525.313925417,0,0,0,0,0,1,1,1
525.313931458,0,0,0,0,1,1,1,1
525.313953583,0,0,0,0,0,1,1,1
525.313982792,0,1,0,0,0,1,1,1
525.314084417,0,0,0,0,0,1,1,1
525.314122667,0,0,1,0,0,1,1,1
525.315408875,0,0,0,0,0,1,1,1
525.315413917,0,0,0,1,0,1,1,1
525.315571917,0,0,0,0,0,1,1,1
525.315577958,0,0,0,0,1,1,1,1
525.315673542,0,0,0,0,0,1,1,1
525.315679583,0,0,0,0,1,1,1,1
525.315701750,0,0,0,0,0,1,1,1
525.315730917,0,1,0,0,0,1,1,1
525.315832583,0,0,0,0,0,1,1,1
525.315870792,0,0,1,0,0,1,1,1
525.317157000,0,0,0,0,0,1,1,1
525.317162042,0,0,0,1,0,1,1,1
525.317318042,0,0,0,0,0,1,1,1
525.317324083,0,0,0,0,1,1,1,1
525.317419667,0,0,0,0,0,1,1,1
525.317425708,0,0,0,0,1,1,1,1
525.317447833,0,0,0,0,0,1,1,1
525.317477042,0,1,0,0,0,1,1,1
525.317578667,0,0,0,0,0,1,1,1
525.317616917,0,0,1,0,0,1,1,1
525.318903083,0,0,0,0,0,1,1,1
525.318908125,0,0,0,1,0,1,1,1
525.319066125,0,0,0,0,0,1,1,1
525.319072167,0,0,0,0,1,1,1,1
525.319167792,0,0,0,0,0,1,1,1
525.319173833,0,0,0,0,1,1,1,1
525.319195958,0,0,0,0,0,1,1,1
525.319225125,0,1,0,0,0,1,1,1
525.319326792,0,0,0,0,0,1,1,1
525.319365042,0,0,1,0,0,1,1,1
525.320651208,0,0,0,0,0,1,1,1
525.320656250,0,0,0,1,0,1,1,1
525.320812250,0,0,0,0,0,1,1,1
525.320818292,0,0,0,0,1,1,1,1
525.320913875,0,0,0,0,0,1,1,1
525.320919917,0,0,0,0,1,1,1,1
525.320942083,0,0,0,0,0,1,1,1
525.320971250,0,1,0,0,0,1,1,1
525.321072917,0,0,0,0,0,1,1,1
525.321111125,0,0,1,0,0,1,1,1
525.322397333,0,0,0,0,0,1,1,1
525.322402375,0,0,0,1,0,1,1,1
525.322560375,0,0,0,0,0,1,1,1
525.322566417,0,0,0,0,1,1,1,1
525.322662042,0,0,0,0,0,1,1,1
525.322668083,0,0,0,0,1,1,1,1
525.322690208,0,0,0,0,0,1,1,1
525.322719417,0,1,0,0,0,1,1,1
525.322821042,0,0,0,0,0,1,1,1
525.322859292,0,0,1,0,0,1,1,1
525.324145500,0,0,0,0,0,1,1,1
525.324150542,0,0,0,1,0,1,1,1
525.324306542,0,0,0,0,0,1,1,1
525.324312583,0,0,0,0,1,1,1,1
525.324408208,0,0,0,0,0,1,1,1
525.324414250,0,0,0,0,1,1,1,1
525.324436375,0,0,0,0,0,1,1,1
525.324465583,0,1,0,0,0,1,1,1
525.324567208,0,0,0,0,0,1,1,1
525.324605458,0,0,1,0,0,1,1,1
525.325891667,0,0,0,0,0,1,1,1
525.325896708,0,0,0,1,0,1,1,1
525.326109042,0,0,0,0,0,1,1,1
525.326115083,0,0,0,0,1,1,1,1
525.326210708,0,0,0,0,0,1,1,1
525.326216750,0,0,0,0,1,1,1,1
525.326238875,0,0,0,0,0,1,1,1
525.326268083,0,1,0,0,0,1,1,1
525.326369708,0,0,0,0,0,1,1,1
525.326407958,0,0,1,0,0,1,1,1
525.327694125,0,0,0,0,0,1,1,1
525.327699167,0,0,0,1,0,1,1,1
525.327855167,0,0,0,0,0,1,1,1
525.327861208,0,0,0,0,1,1,1,1
525.327956833,0,0,0,0,0,1,1,1
525.327962875,0,0,0,0,1,1,1,1
525.327985000,0,0,0,0,0,1,1,1
525.328014208,0,1,0,0,0,1,1,1
525.328115833,0,0,0,0,0,1,1,1
525.328154083,0,0,1,0,0,1,1,1
525.329440208,0,0,0,0,0,1,1,1
525.329445250,0,0,0,1,0,1,1,1
525.329603250,0,0,0,0,0,1,1,1
525.329609292,0,0,0,0,1,1,1,1
525.329704875,0,0,0,0,0,1,1,1
525.329710917,0,0,0,0,1,1,1,1
525.329733083,0,0,0,0,0,1,1,1
525.329762250,0,1,0,0,0,1,1,1
525.329863875,0,0,0,0,0,1,1,1
525.329902125,0,0,1,0,0,1,1,1
525.331188292,0,0,0,0,0,1,1,1
525.331193333,0,0,0,1,0,1,1,1
525.331403667,0,0,0,0,0,1,1,1
525.331409708,0,0,0,0,1,1,1,1
525.331505292,0,0,0,0,0,1,1,1
525.331511333,0,0,0,0,1,1,1,1
525.331533500,0,0,0,0,0,1,1,1
525.331562667,0,1,0,0,0,1,1,1
525.331664292,0,0,0,0,0,1,1,1
525.331702542,0,0,1,0,0,1,1,1
525.332988750,0,0,0,0,0,1,1,1
525.332993792,0,0,0,1,0,1,1,1
525.333151792,0,0,0,0,0,1,1,1
525.333157833,0,0,0,0,1,1,1,1
525.333253417,0,0,0,0,0,1,1,1
525.333259458,0,0,0,0,1,1,1,1
525.333281625,0,0,0,0,0,1,1,1
525.333310792,0,1,0,0,0,1,1,1
525.333412417,0,0,0,0,0,1,1,1
525.333450667,0,0,1,0,0,1,1,1
525.334736875,0,0,0,0,0,1,1,1
525.334741875,0,0,0,1,0,1,1,1
525.334897875,0,0,0,0,0,1,1,1
525.334903917,0,0,0,0,1,1,1,1
525.334999542,0,0,0,0,0,1,1,1
525.335005583,0,0,0,0,1,1,1,1
525.335027708,0,0,0,0,0,1,1,1
525.335056875,0,1,0,0,0,1,1,1
525.335158542,0,0,0,0,0,1,1,1
525.335196792,0,0,1,0,0,1,1,1
525.336482958,0,0,0,0,0,1,1,1
525.336488000,0,0,0,1,0,1,1,1
525.336700375,0,0,0,0,0,1,1,1
525.336706417,0,0,0,0,1,1,1,1
525.336802000,0,0,0,0,0,1,1,1
525.336808042,0,0,0,0,1,1,1,1
525.336830167,0,0,0,0,0,1,1,1
525.336859375,0,1,0,0,0,1,1,1
525.336961000,0,0,0,0,0,1,1,1
525.336999250,0,0,1,0,0,1,1,1
525.338285417,0,0,0,0,0,1,1,1
525.338290417,0,0,0,1,0,1,1,1
525.338446417,0,0,0,0,0,1,1,1
525.338452458,0,0,0,0,1,1,1,1
525.338548042,0,0,0,0,0,1,1,1
525.338554083,0,0,0,0,1,1,1,1
525.338576250,0,0,0,0,0,1,1,1
525.338605417,0,1,0,0,0,1,1,1
525.338707042,0,0,0,0,0,1,1,1
525.338745292,0,0,1,0,0,1,1,1
525.340031500,0,0,0,0,0,1,1,1
525.340036500,0,0,0,1,0,1,1,1
525.340248875,0,0,0,0,0,1,1,1
525.340254917,0,0,0,0,1,1,1,1
525.340350500,0,0,0,0,0,1,1,1
525.340356542,0,0,0,0,1,1,1,1
525.340378708,0,0,0,0,0,1,1,1
525.340407875,0,1,0,0,0,1,1,1
525.340509542,0,0,0,0,0,1,1,1
525.340547792,0,0,1,0,0,1,1,1
525.341833958,0,0,0,0,0,1,1,1
525.341839000,0,0,0,1,0,1,1,1
525.341995000,0,0,0,0,0,1,1,1
525.342001042,0,0,0,0,1,1,1,1
525.342096625,0,0,0,0,0,1,1,1
525.342102667,0,0,0,0,1,1,1,1
525.342124833,0,0,0,0,0,1,1,1
525.342154000,0,1,0,0,0,1,1,1
525.342255625,0,0,0,0,0,1,1,1
525.342293875,0,0,1,0,0,1,1,1
525.343580000,0,0,0,0,0,1,1,1
525.343585042,0,0,0,1,0,1,1,1
525.343743042,0,0,0,0,0,1,1,1
525.343749083,0,0,0,0,1,1,1,1
525.343844708,0,0,0,0,0,1,1,1
525.343850708,0,0,0,0,1,1,1,1
525.343872875,0,0,0,0,0,1,1,1
525.343902042,0,1,0,0,0,1,1,1
525.344003708,0,0,0,0,0,1,1,1
525.344041917,0,0,1,0,0,1,1,1
525.345328125,0,0,0,0,0,1,1,1
525.345333125,0,0,0,1,0,1,1,1
525.345489125,0,0,0,0,0,1,1,1
525.345495167,0,0,0,0,1,1,1,1
525.345590792,0,0,0,0,0,1,1,1
525.345596833,0,0,0,0,1,1,1,1
525.345618958,0,0,0,0,0,1,1,1
525.345648125,0,1,0,0,0,1,1,1
525.345749792,0,0,0,0,0,1,1,1
525.345788042,0,0,1,0,0,1,1,1
525.347074167,0,0,0,0,0,1,1,1
525.347079208,0,0,0,1,0,1,1,1
525.347237208,0,0,0,0,0,1,1,1
525.347243250,0,0,0,0,1,1,1,1
525.347338833,0,0,0,0,0,1,1,1
525.347344875,0,0,0,0,1,1,1,1
525.347367042,0,0,0,0,0,1,1,1
525.347396208,0,1,0,0,0,1,1,1
525.347497875,0,0,0,0,0,1,1,1
525.347536083,0,0,1,0,0,1,1,1
525.348822292,0,0,0,0,0,1,1,1
525.348827333,0,0,0,1,0,1,1,1
525.348985333,0,0,0,0,0,1,1,1
525.348991375,0,0,0,0,1,1,1,1
525.349086958,0,0,0,0,0,1,1,1
525.349093000,0,0,0,0,1,1,1,1
525.349115167,0,0,0,0,0,1,1,1
525.349144333,0,1,0,0,0,1,1,1
525.349246000,0,0,0,0,0,1,1,1
525.349284208,0,0,1,0,0,1,1,1
525.350570333,0,0,0,0,0,1,1,1
525.350575375,0,0,0,1,0,1,1,1
525.350698167,0,0,0,0,0,1,1,1
525.350704208,0,0,0,0,1,1,1,1
525.350799792,0,0,0,0,0,1,1,1
525.350805833,0,0,0,0,1,1,1,1
525.350827958,0,0,0,0,0,1,1,1
525.350857167,0,1,0,0,0,1,1,1
525.350958833,0,0,0,0,0,1,1,1
525.350997042,0,0,1,0,0,1,1,1
525.352283250,0,0,0,0,0,1,1,1
525.352288250,0,0,0,1,0,1,1,1
525.352444250,0,0,0,0,0,1,1,1
525.352450292,0,0,0,0,1,1,1,1
525.352545917,0,0,0,0,0,1,1,1
525.352551958,0,0,0,0,1,1,1,1
525.352574083,0,0,0,0,0,1,1,1
525.352603250,0,1,0,0,0,1,1,1
525.352704917,0,0,0,0,0,1,1,1
525.352743167,0,0,1,0,0,1,1,1
525.354029333,0,0,0,0,0,1,1,1
525.354034333,0,0,0,1,0,1,1,1
525.354192333,0,0,0,0,0,1,1,1
525.354198375,0,0,0,0,1,1,1,1
525.354294000,0,0,0,0,0,1,1,1
525.354300042,0,0,0,0,1,1,1,1
525.354322167,0,0,0,0,0,1,1,1
525.354351375,0,1,0,0,0,1,1,1
525.354453000,0,0,0,0,0,1,1,1
525.354491250,0,0,1,0,0,1,1,1
525.355777417,0,0,0,0,0,1,1,1
525.355782458,0,0,0,1,0,1,1,1
525.355938458,0,0,0,0,0,1,1,1
525.355944500,0,0,0,0,1,1,1,1
525.356040125,0,0,0,0,0,1,1,1
525.356046167,0,0,0,0,1,1,1,1
525.356068292,0,0,0,0,0,1,1,1
525.356097458,0,1,0,0,0,1,1,1
525.356199125,0,0,0,0,0,1,1,1
525.356237375,0,0,1,0,0,1,1,1
525.357523542,0,0,0,0,0,1,1,1
525.357528583,0,0,0,1,0,1,1,1
525.357686583,0,0,0,0,0,1,1,1
525.357692625,0,0,0,0,1,1,1,1
525.357788250,0,0,0,0,0,1,1,1
525.357794292,0,0,0,0,1,1,1,1
525.357816417,0,0,0,0,0,1,1,1
525.357845625,0,1,0,0,0,1,1,1
525.357947250,0,0,0,0,0,1,1,1
525.357985500,0,0,1,0,0,1,1,1
525.359271708,0,0,0,0,0,1,1,1
525.359276750,0,0,0,1,0,1,1,1
525.359432750,0,0,0,0,0,1,1,1
525.359438792,0,0,0,0,1,1,1,1
525.359534375,0,0,0,0,0,1,1,1
525.359540417,0,0,0,0,1,1,1,1
525.359562583,0,0,0,0,0,1,1,1
525.359591750,0,1,0,0,0,1,1,1
525.359693417,0,0,0,0,0,1,1,1
525.359731667,0,0,1,0,0,1,1,1
525.361017833,0,0,0,0,0,1,1,1
525.361022875,0,0,0,1,0,1,1,1
525.361180875,0,0,0,0,0,1,1,1
525.361186917,0,0,0,0,1,1,1,1
525.361282500,0,0,0,0,0,1,1,1
525.361288542,0,0,0,0,1,1,1,1
525.361310708,0,0,0,0,0,1,1,1
525.361339875,0,1,0,0,0,1,1,1
525.361441542,0,0,0,0,0,1,1,1
525.361479750,0,0,1,0,0,1,1,1
525.362765917,0,0,0,0,0,1,1,1
525.362770958,0,0,0,1,0,1,1,1
525.362926917,0,0,0,0,0,1,1,1
525.362932958,0,0,0,0,1,1,1,1
525.363028583,0,0,0,0,0,1,1,1
525.363034625,0,0,0,0,1,1,1,1
525.363056750,0,0,0,0,0,1,1,1
525.363085958,0,1,0,0,0,1,1,1
525.363187583,0,0,0,0,0,1,1,1
525.363225833,0,0,1,0,0,1,1,1
525.364512000,0,0,0,0,0,1,1,1
525.364517042,0,0,0,1,0,1,1,1
525.364675083,0,0,0,0,0,1,1,1
525.364681083,0,0,0,0,1,1,1,1
525.364776708,0,0,0,0,0,1,1,1
525.364782750,0,0,0,0,1,1,1,1
525.364804875,0,0,0,0,0,1,1,1
525.364834083,0,1,0,0,0,1,1,1
525.364935708,0,0,0,0,0,1,1,1
525.364973958,0,0,1,0,0,1,1,1
525.366260167,0,0,0,0,0,1,1,1
525.366265208,0,0,0,1,0,1,1,1
525.366421167,0,0,0,0,0,1,1,1
525.366427208,0,0,0,0,1,1,1,1
525.366522833,0,0,0,0,0,1,1,1
525.366528875,0,0,0,0,1,1,1,1
525.366551000,0,0,0,0,0,1,1,1
525.366580208,0,1,0,0,0,1,1,1
525.366681833,0,0,0,0,0,1,1,1
525.366720083,0,0,1,0,0,1,1,1
525.368006292,0,0,0,0,0,1,1,1
525.368011333,0,0,0,1,0,1,1,1
525.368169333,0,0,0,0,0,1,1,1
525.368175375,0,0,0,0,1,1,1,1
525.368270958,0,0,0,0,0,1,1,1
525.368277000,0,0,0,0,1,1,1,1
525.368299167,0,0,0,0,0,1,1,1
525.368328333,0,1,0,0,0,1,1,1
525.368429958,0,0,0,0,0,1,1,1
525.368468208,0,0,1,0,0,1,1,1
525.369754375,0,0,0,0,0,1,1,1
525.369759417,0,0,0,1,0,1,1,1
525.369915375,0,0,0,0,0,1,1,1
525.369921417,0,0,0,0,1,1,1,1
525.370017000,0,0,0,0,0,1,1,1
525.370023042,0,0,0,0,1,1,1,1
525.370045208,0,0,0,0,0,1,1,1
525.370074375,0,1,0,0,0,1,1,1
525.370176042,0,0,0,0,0,1,1,1
525.370214250,0,0,1,0,0,1,1,1
525.371500458,0,0,0,0,0,1,1,1
525.371505458,0,0,0,1,0,1,1,1
525.371663458,0,0,0,0,0,1,1,1
525.371669500,0,0,0,0,1,1,1,1
525.371765125,0,0,0,0,0,1,1,1
525.371771167,0,0,0,0,1,1,1,1
525.371793292,0,0,0,0,0,1,1,1
525.371822458,0,1,0,0,0,1,1,1
525.371924125,0,0,0,0,0,1,1,1
525.371962375,0,0,1,0,0,1,1,1
525.373248500,0,0,0,0,0,1,1,1
525.373253542,0,0,0,1,0,1,1,1
525.373409500,0,0,0,0,0,1,1,1
525.373415542,0,0,0,0,1,1,1,1
525.373511167,0,0,0,0,0,1,1,1
525.373517208,0,0,0,0,1,1,1,1
525.373539333,0,0,0,0,0,1,1,1
525.373568500,0,1,0,0,0,1,1,1
525.373670167,0,0,0,0,0,1,1,1
525.373708375,0,0,1,0,0,1,1,1
525.374994542,0,0,0,0,0,1,1,1
525.374999583,0,0,0,1,0,1,1,1
525.375211917,0,0,0,0,0,1,1,1
525.375217958,0,0,0,0,1,1,1,1
525.375313583,0,0,0,0,0,1,1,1
525.375319625,0,0,0,0,1,1,1,1
525.375341750,0,0,0,0,0,1,1,1
525.375370917,0,1,0,0,0,1,1,1
525.375472583,0,0,0,0,0,1,1,1
525.375510833,0,0,1,0,0,1,1,1
525.376796958,0,0,0,0,0,1,1,1
525.376802000,0,0,0,1,0,1,1,1
525.376958000,0,0,0,0,0,1,1,1
525.376964042,0,0,0,0,1,1,1,1
525.377059625,0,0,0,0,0,1,1,1
525.377065667,0,0,0,0,1,1,1,1
525.377087833,0,0,0,0,0,1,1,1
525.377117000,0,1,0,0,0,1,1,1
525.377218667,0,0,0,0,0,1,1,1
525.377256917,0,0,1,0,0,1,1,1
525.378543083,0,0,0,0,0,1,1,1
525.378548125,0,0,0,1,0,1,1,1
525.378706125,0,0,0,0,0,1,1,1
525.378712167,0,0,0,0,1,1,1,1
525.378807750,0,0,0,0,0,1,1,1
525.378813792,0,0,0,0,1,1,1,1
525.378835958,0,0,0,0,0,1,1,1
525.378865125,0,1,0,0,0,1,1,1
525.378966792,0,0,0,0,0,1,1,1
525.379005042,0,0,1,0,0,1,1,1
525.380291208,0,0,0,0,0,1,1,1
525.380296250,0,0,0,1,0,1,1,1
525.380452250,0,0,0,0,0,1,1,1
525.380458292,0,0,0,0,1,1,1,1
525.380553917,0,0,0,0,0,1,1,1
525.380559917,0,0,0,0,1,1,1,1
525.380582083,0,0,0,0,0,1,1,1
525.380611250,0,1,0,0,0,1,1,1
525.380712917,0,0,0,0,0,1,1,1
525.380751167,0,0,1,0,0,1,1,1
525.382037292,0,0,0,0,0,1,1,1
525.382042333,0,0,0,1,0,1,1,1
525.382200333,0,0,0,0,0,1,1,1
525.382206375,0,0,0,0,1,1,1,1
525.382302000,0,0,0,0,0,1,1,1
525.382308042,0,0,0,0,1,1,1,1
525.382330167,0,0,0,0,0,1,1,1
525.382359375,0,1,0,0,0,1,1,1
525.382461000,0,0,0,0,0,1,1,1
525.382499250,0,0,1,0,0,1,1,1
525.383785458,0,0,0,0,0,1,1,1
525.383790500,0,0,0,1,0,1,1,1
525.384000833,0,0,0,0,0,1,1,1
525.384006875,0,0,0,0,1,1,1,1
525.384102458,0,0,0,0,0,1,1,1
525.384108500,0,0,0,0,1,1,1,1
525.384130667,0,0,0,0,0,1,1,1
525.384159833,0,1,0,0,0,1,1,1
525.384261500,0,0,0,0,0,1,1,1
525.384299750,0,0,1,0,0,1,1,1
525.385586000,0,0,0,0,0,1,1,1
525.385591000,0,0,0,1,0,1,1,1
525.385749042,0,0,0,0,0,1,1,1
525.385755083,0,0,0,0,1,1,1,1
525.385850667,0,0,0,0,0,1,1,1
525.385856708,0,0,0,0,1,1,1,1
525.385878875,0,0,0,0,0,1,1,1
525.385908042,0,1,0,0,0,1,1,1
525.386009708,0,0,0,0,0,1,1,1
525.386047958,0,0,1,0,0,1,1,1
525.387334167,0,0,0,0,0,1,1,1
525.387339208,0,0,0,1,0,1,1,1
525.387495208,0,0,0,0,0,1,1,1
525.387501250,0,0,0,0,1,1,1,1
525.387596875,0,0,0,0,0,1,1,1
525.387602917,0,0,0,0,1,1,1,1
525.387625042,0,0,0,0,0,1,1,1
525.387654250,0,1,0,0,0,1,1,1
525.387755875,0,0,0,0,0,1,1,1
525.387794125,0,0,1,0,0,1,1,1
525.389080292,0,0,0,0,0,1,1,1
525.389085333,0,0,0,1,0,1,1,1
525.389243333,0,0,0,0,0,1,1,1
525.389249375,0,0,0,0,1,1,1,1
525.389345000,0,0,0,0,0,1,1,1
525.389351042,0,0,0,0,1,1,1,1
525.389373167,0,0,0,0,0,1,1,1
525.389402375,0,1,0,0,0,1,1,1
525.389504000,0,0,0,0,0,1,1,1
525.389542250,0,0,1,0,0,1,1,1
525.390828458,0,0,0,0,0,1,1,1
525.390833500,0,0,0,1,0,1,1,1
525.390989500,0,0,0,0,0,1,1,1
525.390995542,0,0,0,0,1,1,1,1
525.391091167,0,0,0,0,0,1,1,1
525.391097167,0,0,0,0,1,1,1,1
525.391119333,0,0,0,0,0,1,1,1
525.391148500,0,1,0,0,0,1,1,1
525.391250167,0,0,0,0,0,1,1,1
525.391288417,0,0,1,0,0,1,1,1
525.392574583,0,0,0,0,0,1,1,1
525.392579625,0,0,0,1,0,1,1,1
525.392737625,0,0,0,0,0,1,1,1
525.392743667,0,0,0,0,1,1,1,1
525.392839250,0,0,0,0,0,1,1,1
525.392845292,0,0,0,0,1,1,1,1
525.392867458,0,0,0,0,0,1,1,1
525.392896625,0,1,0,0,0,1,1,1
525.392998292,0,0,0,0,0,1,1,1
525.393036542,0,0,1,0,0,1,1,1
525.394322708,0,0,0,0,0,1,1,1
525.394327750,0,0,0,1,0,1,1,1
525.394485750,0,0,0,0,0,1,1,1
525.394491792,0,0,0,0,1,1,1,1
525.394587375,0,0,0,0,0,1,1,1
525.394593417,0,0,0,0,1,1,1,1
525.394615583,0,0,0,0,0,1,1,1
525.394644750,0,1,0,0,0,1,1,1
525.394746417,0,0,0,0,0,1,1,1
525.394784625,0,0,1,0,0,1,1,1
525.396070833,0,0,0,0,0,1,1,1
525.396075875,0,0,0,1,0,1,1,1
525.396199667,0,0,0,0,0,1,1,1
525.396205708,0,0,0,0,1,1,1,1
525.396301333,0,0,0,0,0,1,1,1
525.396307375,0,0,0,0,1,1,1,1
525.396329500,0,0,0,0,0,1,1,1
525.396358708,0,1,0,0,0,1,1,1
525.396460333,0,0,0,0,0,1,1,1
525.396498583,0,0,1,0,0,1,1,1
525.397784792,0,0,0,0,0,1,1,1
525.397789833,0,0,0,1,0,1,1,1
525.397945792,0,0,0,0,0,1,1,1
525.397951833,0,0,0,0,1,1,1,1
525.398047458,0,0,0,0,0,1,1,1
525.398053500,0,0,0,0,1,1,1,1
525.398075625,0,0,0,0,0,1,1,1
525.398104833,0,1,0,0,0,1,1,1
525.398206458,0,0,0,0,0,1,1,1
525.398244708,0,0,1,0,0,1,1,1
525.399530917,0,0,0,0,0,1,1,1
525.399535958,0,0,0,1,0,1,1,1
525.399693958,0,0,0,0,0,1,1,1
525.399699958,0,0,0,0,1,1,1,1
525.399795583,0,0,0,0,0,1,1,1
525.399801625,0,0,0,0,1,1,1,1
525.399823750,0,0,0,0,0,1,1,1
525.399852958,0,1,0,0,0,1,1,1
525.399954583,0,0,0,0,0,1,1,1
525.399992833,0,0,1,0,0,1,1,1
525.401279042,0,0,0,0,0,1,1,1
525.401284083,0,0,0,1,0,1,1,1
525.401440083,0,0,0,0,0,1,1,1
525.401446125,0,0,0,0,1,1,1,1
525.401541750,0,0,0,0,0,1,1,1
525.401547792,0,0,0,0,1,1,1,1
525.401569917,0,0,0,0,0,1,1,1
525.401599125,0,1,0,0,0,1,1,1
525.401700750,0,0,0,0,0,1,1,1
525.401739000,0,0,1,0,0,1,1,1
525.403025208,0,0,0,0,0,1,1,1
525.403030208,0,0,0,1,0,1,1,1
525.403188250,0,0,0,0,0,1,1,1
525.403194250,0,0,0,0,1,1,1,1
525.403289875,0,0,0,0,0,1,1,1
525.403295917,0,0,0,0,1,1,1,1
525.403318042,0,0,0,0,0,1,1,1
525.403347250,0,1,0,0,0,1,1,1
525.403448875,0,0,0,0,0,1,1,1
525.403487125,0,0,1,0,0,1,1,1
525.404773375,0,0,0,0,0,1,1,1
525.404778375,0,0,0,1,0,1,1,1
525.404934375,0,0,0,0,0,1,1,1
525.404940417,0,0,0,0,1,1,1,1
525.405036042,0,0,0,0,0,1,1,1
525.405042083,0,0,0,0,1,1,1,1
525.405064208,0,0,0,0,0,1,1,1
525.405093417,0,1,0,0,0,1,1,1
525.405195083,0,0,0,0,0,1,1,1
525.405233333,0,0,1,0,0,1,1,1
525.406519542,0,0,0,0,0,1,1,1
525.406524583,0,0,0,1,0,1,1,1
525.406682583,0,0,0,0,0,1,1,1
525.406688625,0,0,0,0,1,1,1,1
525.406784250,0,0,0,0,0,1,1,1
525.406790292,0,0,0,0,1,1,1,1
525.406812417,0,0,0,0,0,1,1,1
525.406841583,0,1,0,0,0,1,1,1
525.406943250,0,0,0,0,0,1,1,1
525.406981500,0,0,1,0,0,1,1,1
525.408267708,0,0,0,0,0,1,1,1
525.408272750,0,0,0,1,0,1,1,1
525.408428750,0,0,0,0,0,1,1,1
525.408434750,0,0,0,0,1,1,1,1
525.408530375,0,0,0,0,0,1,1,1
525.408536417,0,0,0,0,1,1,1,1
525.408558542,0,0,0,0,0,1,1,1
525.408587750,0,1,0,0,0,1,1,1
525.408689375,0,0,0,0,0,1,1,1
525.408727625,0,0,1,0,0,1,1,1
525.410013833,0,0,0,0,0,1,1,1
525.410018875,0,0,0,1,0,1,1,1
525.410176875,0,0,0,0,0,1,1,1
525.410182917,0,0,0,0,1,1,1,1
525.410278500,0,0,0,0,0,1,1,1
525.410284542,0,0,0,0,1,1,1,1
525.410306708,0,0,0,0,0,1,1,1
525.410335875,0,1,0,0,0,1,1,1
525.410437542,0,0,0,0,0,1,1,1
525.410475750,0,0,1,0,0,1,1,1
525.411761958,0,0,0,0,0,1,1,1
525.411767000,0,0,0,1,0,1,1,1
525.411923000,0,0,0,0,0,1,1,1
525.411929042,0,0,0,0,1,1,1,1
525.412024625,0,0,0,0,0,1,1,1
525.412030667,0,0,0,0,1,1,1,1
525.412052792,0,0,0,0,0,1,1,1
525.412082000,0,1,0,0,0,1,1,1
525.412183625,0,0,0,0,0,1,1,1
525.412221875,0,0,1,0,0,1,1,1
525.413508083,0,0,0,0,0,1,1,1
525.413513125,0,0,0,1,0,1,1,1
525.413671125,0,0,0,0,0,1,1,1
525.413677167,0,0,0,0,1,1,1,1
525.413772792,0,0,0,0,0,1,1,1
525.413778833,0,0,0,0,1,1,1,1
525.413800958,0,0,0,0,0,1,1,1
525.413830167,0,1,0,0,0,1,1,1
525.413931792,0,0,0,0,0,1,1,1
525.413970042,0,0,1,0,0,1,1,1
525.415256208,0,0,0,0,0,1,1,1
525.415261250,0,0,0,1,0,1,1,1
